都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_英語,POIコード,住所,方書,緯度,経度,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,料金.基本.,料金.詳細.,説明,説明_英語,アクセス方法,駐車場情報,バリアフリー情報,連絡先名称,連絡先電話番号,連絡先内線番号,画像,画像_ライセンス,URL,備考
271004,,大阪府,大阪市,野江水神社,ノエスイジンジャ,,,城東区野江4丁目1番39号,,34.7085954,135.5388642,,,,,,,水波女大神（みずはのめのおおかみ）を祭神とし、一般には水神社・水神さま・水神宮・野江神社などと呼ばれている。伝えられるところによれば、天文2年（1533年）三好政長が榎並城を築く際、たびたび水害を被ったので、水火除難の守護神として城内に小さい祠を造営し、祀ったのが起源といわれている。現在の社殿は、明治18年（1885年）の大洪水で倒壊したため、明治21年（1888年）に再建されている。この地は榎並猿楽発祥の地でもある。,,,,,野江水神社,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,野江水流地蔵尊,ノエスイリュウジゾウソン,,,城東区野江4丁目1番39号,,34.7085681,135.5391102,,,,,,,大阪北部一帯を襲った、未曾有の大洪水時（明治18年）に、当地に流れ着いたとの謂れがあり、城東区民にとって忘れてはならない出来事の証人として、守り伝えなければならないお地蔵さんとされている。地元町会に守られ、地蔵盆などの行事は欠かさず毎年行われている。,,,,,野江水流地蔵尊,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,大阪信愛女学院,オオサカシンアイジョガクイン,,,城東区古市2丁目7番30号,,34.7113546,135.5594604,,,,,,,学院の歴史は明治17年（1884年）に川口居留地に開校したことに始まる。現在地の城東区古市（当時は東成区千林町）に移転した時に建設されたのが本館で、今でも幼稚園から短大まで続く同学院の中で、中学校校舎の一部として使用されている。（開設：昭和7年(1932年)）また、聖堂は、第25回（2005年）大阪まちなみ賞（大阪都市景観建築賞） 大阪市長賞を受賞しており、街路の角地を生かして聖堂の祭壇を配置し、外壁をセットバックさせて街路と一体になった緑地と水盤を設け、周辺環境への積極的な配慮を行っている。,,,,,大阪信愛女学院,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,吾彦山大聖観音寺（通称あびこ観音）,アビコヤマタイショウカンノンジ（ツウショウアビコカンノン）,,,住吉区我孫子4丁目1番20号,,34.599647,135.510159,,,,,,,正式には「吾彦山」、寺号を「大聖観音寺」と称し、日本最古の観音信仰道場・厄除けの寺として有名。昔、この地に住んでいた依羅吾彦（よさみのあびこ）という勢力のある一族が、百済の聖明王から身の丈約5cmの小さな観音像を贈られた。人々は御堂を建てて信心したが、今から約1400年前、聖徳太子がこの地を訪ねられた際、観世音菩薩のお告げを受け、当寺を創建されたと伝えられている。,,,,,吾彦山大聖観音寺（通称あびこ観音）,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,木下家住宅,キノシタケジュウタク,,,住吉区上住吉1丁目8番28号,,34.6116987,135.4983053,,,,,,,　「住吉街道」沿いに建つ大壁造りの漆喰壁の町家建築で、二階部分に虫籠窓が見られる。虫籠窓は角材に荒縄を巻いて土で塗り込んだもの。虫籠窓にはさまざまな説があり、防火目的と心理的な効果が狙いといわれている。また、二階造りの表を美しくみせるために生み出されたとも言われている。,,,,,木下家住宅,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,浅沢神社,アサザワジンジャ,,,住吉区上住吉2丁目11番21号,,34.6107416,135.4944515,,,,,,,住吉といえば「初辰まいり」が有名だが、初辰とは、毎月最初の辰の日のこと。この日に参拝すれば、より一層力を与えて守り助けてくれると信仰されている。商売発達のために遠方から訪れる人も多い。種貸社、楠～社、浅沢神社、大歳社の四社をそれぞれにお参りするのが慣わしとなっている。古くからこの付近は池沼も多く、かきつばたの名所として万葉集にも詠まれた。平成9年(1997年)には、往時を偲ばせる「かきつばた園」が復活した。また、現存する柳は、古木ながら枝振りが隆盛で見る者にとってエネルギーを与え続けているかのように、たくましさを感じる。,,,,,浅沢神社,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,極楽寺,ゴクラクジ,,,住吉区遠里小野5丁目11番2号,,34.6004889,135.4952257,,,,,,,榎津寺（えなつでら）の極楽院が、この寺の前身とされているが創建は不明で、本尊の毘沙門天は信貴山の毘沙門天と同じ材といわれる。楠木正成の両親が本尊に子宝を祈願し正成が誕生し、そのお礼に正成が寄進したとされる、石灯籠（重要文化財）が境内に、また正成お手植えといわれる楠もある。,,,,,極楽寺,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,真宗大谷派西光寺,シンシュウオオタニハサイコウジ,,,住吉区苅田6丁目10番5号,,34.5983064,135.5206666,,,,,,,真宗東本願寺派の末寺で、的場山と号す。阿弥陀仏を本尊とする。的場才門太郎というものが、正安年間（1299−1301）浄土真宗に帰依し本寺を草創したと伝えられる。弘冶年間（1555-1557）にいたって西光寺という寺号を称した。当時の住職浄円が中興の祖とされている。,,,,,真宗大谷派西光寺,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,苅田の大楠,カリタノオオクス,,,住吉区苅田6丁目10番12号,,34.598515,135.5205844,,,,,,,苅田の鎮守様は、草津大歳神社といい、現在の苅田福祉会館のある場所に鎮座していた。大阪市の保存樹に指定されている「苅田の大楠」はご神木。,,,,,苅田の大楠,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,止止呂支比売命神社,トドロキヒメノミコトジンジャ,,,住吉区沢之町１丁目10番４号,,34.604874,135.4975069,,,,,,,祭神は素戔鳴命（すさのおのみこと）・稲田姫命（いなだひめのみこと）。創建年代は不明だが神功皇后の創建とも伝えられている。若松神社は地元の愛称で、承久3年（1221年）後鳥羽上皇が行幸、造られた行宮を若松御所と名付けたことに由来。かつては住吉大社の摂社であったが、明治5年（1872年）分離し村社となる。,,,,,止止呂支比売命神社,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,大阪市立大学（杉本キャンパス）,オオサカシリツダイガク（スギモトキャンパス）,,,住吉区杉本3丁目3番138号,,34.5908025,135.5050609,,,,,,,大阪市の南部、大和川を臨む地にある杉本キャンパスは緑豊かな清々しい環境が魅力の1つとなっている。杉本キャンパスのシンボル的存在である1号館（昭和9年（1934年）竣工）は国の登録有形文化財に登録されている。敷地中央にある「学術情報総合センター」は世界的に貴重な書物も含め約250万冊の蔵書を有し、教育・研究のための快適な環境を整えている。また、図書市民利用制度を設けており市民も利用できる。他にも八角形の大会議場・展示室等を連なる田中記念館、再生ガラスと透明ガラスを組み合わせた外壁と樹木が融合する高原記念館などがある。,,,,,大阪市立大学（杉本キャンパス）,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,蔵のある住宅,クラノアルジュウタク,,,住吉区墨江1丁目5番14号,,34.6102473,135.494401,,,,,,,大歳神社から国道479号線に向かうとすぐ左手に見られ、白壁と板壁の珍しい造りをしている。白壁と板壁の蔵、カイヅカイブキの古木、和風とモダンの住宅が美しく調和している。,,,,,蔵のある住宅,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,大歳社,オオトシシャ,,,住吉区墨江1丁目5番,,34.6104688,135.4944064,,,,,,,住吉大社の境外末社で、祭神は大歳神 (おおとしのかみ) 。収穫の神であるところから、集金・商売繁盛・家内安全・願望成就に神徳があり、毎月最初の辰の日に参る「初辰まいり」では、種貸社、楠～社、浅沢神社と参り、ここで集金・収穫に感謝してしめくくる。拝殿右横の石柱の上にある丸い石を「おもかる石」と呼んでいる。,,,,,大歳社,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,住吉子安地藏寺（すみよしのこやっさん）,スミヨシコヤスジゾウデラ,,,住吉区墨江1丁目6番7号,,34.6098473,135.4941982,,,,,,,地蔵寺は承応3年（1654年）に僧承圓(しょうえん)が建立したという天台宗の寺院である。本尊の地蔵菩薩は、伝教大師作と伝えられ、地元では子安さんと親しまれている。平安時代の木造地蔵菩薩立像の優品で、大阪市指定有形文化財に指定されている。門前に百度石、門内に五大力尊像がある。,,,,,住吉子安地藏寺（すみよしのこやっさん）,,,,,,文化・観光/都市景観資源
